,index,value,subject,related_queries,geo,keyword,category
1391,8,cake,27,top,PH,Food & Drink,71
1392,9,com,23,top,PH,Food & Drink,71
1393,10,pizza,20,top,PH,Food & Drink,71
1394,11,mcdo,20,top,PH,Food & Drink,71
1395,12,coffee,20,top,PH,Food & Drink,71
1396,13,restaurants,15,top,PH,Food & Drink,71
1397,14,ingredients,15,top,PH,Food & Drink,71
1398,15,chocolate,13,top,PH,Food & Drink,71
1399,16,jollibee delivery,12,top,PH,Food & Drink,71
1400,17,starbucks,12,top,PH,Food & Drink,71
1401,18,jollibee menu,10,top,PH,Food & Drink,71
1402,19,kfc,10,top,PH,Food & Drink,71
1403,20,milk tea,10,top,PH,Food & Drink,71
1404,21,shakeys,10,top,PH,Food & Drink,71
1405,22,google,10,top,PH,Food & Drink,71
1406,23,mcdonalds,9,top,PH,Food & Drink,71
1407,24,chicken recipe,8,top,PH,Food & Drink,71
1408,0,mp3 juice s,Breakout,rising,PH,Food & Drink,71
1409,1,produce x 101,"+4,300%",rising,PH,Food & Drink,71
1410,2,ww3 mp3 juice,"+4,200%",rising,PH,Food & Drink,71
1411,3,mp3 juices. cc,"+3,450%",rising,PH,Food & Drink,71
1412,4,aice ice cream,"+3,250%",rising,PH,Food & Drink,71
1413,5,paysupbusiness com,"+3,000%",rising,PH,Food & Drink,71
1414,6,pineapple girl,"+1,850%",rising,PH,Food & Drink,71
1415,7,pornstar martini cocktail recipe,"+1,450%",rising,PH,Food & Drink,71
1416,8,gsw vs portland,"+1,400%",rising,PH,Food & Drink,71
1417,9,kadenang ginto,"+1,250%",rising,PH,Food & Drink,71
1418,10,mp3 juice cc,"+1,150%",rising,PH,Food & Drink,71
1419,11,uwealthpremium com,"+1,050%",rising,PH,Food & Drink,71
1420,12,popeyes,+850%,rising,PH,Food & Drink,71
1421,13,juice wrld,+550%,rising,PH,Food & Drink,71
1422,14,frozen 2,+500%,rising,PH,Food & Drink,71
1423,15,www.mp3 juice download,+500%,rising,PH,Food & Drink,71
1424,16,grab food,+450%,rising,PH,Food & Drink,71
1425,17,ginebra vs meralco,+450%,rising,PH,Food & Drink,71
1426,18,sarapbeh. com,+450%,rising,PH,Food & Drink,71
1427,19,boozy,+400%,rising,PH,Food & Drink,71
1428,20,super m,+350%,rising,PH,Food & Drink,71
1429,21,omegle. com,+350%,rising,PH,Food & Drink,71
1430,22,samgyupsal near me,+350%,rising,PH,Food & Drink,71
1431,23,pornstar martini recipe,+350%,rising,PH,Food & Drink,71
1432,24,kadenang ginto september 6 2019,+350%,rising,PH,Food & Drink,71
1433,0,processing,100,top,PH,Food Production,621
1434,1,buko,83,top,PH,Food Production,621
1435,2,food processing,74,top,PH,Food Production,621
1436,3,latte,70,top,PH,Food Production,621
1437,4,food preservation,65,top,PH,Food Production,621
1438,5,drying,50,top,PH,Food Production,621
1439,6,black latte,37,top,PH,Food Production,621
1440,7,locavore,35,top,PH,Food Production,621
1441,8,sterilized milk,34,top,PH,Food Production,621
1442,9,freezing,32,top,PH,Food Production,621
1443,10,food and beverage,32,top,PH,Food Production,621
1444,11,farmers in the philippines,30,top,PH,Food Production,621
1445,12,preservatives,30,top,PH,Food Production,621
1446,13,spoilage,30,top,PH,Food Production,621
1447,14,carvedilol,28,top,PH,Food Production,621
1448,15,canning,27,top,PH,Food Production,621
1449,16,preserve,26,top,PH,Food Production,621
1450,17,google,26,top,PH,Food Production,621
1451,18,lio,23,top,PH,Food Production,621
1452,19,tulips,23,top,PH,Food Production,621
1453,20,tulip,23,top,PH,Food Production,621
1454,21,carabao,22,top,PH,Food Production,621
1455,22,locavore menu,22,top,PH,Food Production,621
1456,23,agriculture in the philippines,21,top,PH,Food Production,621
1457,24,processed,21,top,PH,Food Production,621
1458,0,black latte,Breakout,rising,PH,Food Production,621
1459,1,black latte review,Breakout,rising,PH,Food Production,621
1460,2,probiotic foods,Breakout,rising,PH,Food Production,621
1461,3,zm,Breakout,rising,PH,Food Production,621
1462,4,handicrafts atbp,Breakout,rising,PH,Food Production,621
1463,5,carcinogenic foods,Breakout,rising,PH,Food Production,621
1464,6,kuya j menu 2019,Breakout,rising,PH,Food Production,621
1465,7,cory booker,Breakout,rising,PH,Food Production,621
1466,8,spoilage meaning,Breakout,rising,PH,Food Production,621
1467,9,black latte reviews,Breakout,rising,PH,Food Production,621
1468,10,cerelac nutripuffs,Breakout,rising,PH,Food Production,621
1469,11,glmv,Breakout,rising,PH,Food Production,621
1470,12,pot calling the kettle black,Breakout,rising,PH,Food Production,621
1471,13,nubia x,"+3,800%",rising,PH,Food Production,621
1472,14,black latte price,"+3,750%",rising,PH,Food Production,621
1473,15,prime pacific foods corporation,"+3,750%",rising,PH,Food Production,621
1474,16,agriculture in the philippines 2019,"+3,700%",rising,PH,Food Production,621
1475,17,product label,+600%,rising,PH,Food Production,621
1476,18,seda lio,+450%,rising,PH,Food Production,621
1477,19,moist heat method,+450%,rising,PH,Food Production,621
1478,20,farmers in the philippines,+300%,rising,PH,Food Production,621
1479,21,boiling waters,+250%,rising,PH,Food Production,621
1480,22,atok benguet flower farm,+250%,rising,PH,Food Production,621
1481,23,lio el nido,+250%,rising,PH,Food Production,621
1482,24,arla cream cheese,+150%,rising,PH,Food Production,621
1483,0,fb,100,top,PH,Food Service,957
1484,1,youtube,10,top,PH,Food Service,957
1485,2,fb log in,3,top,PH,Food Service,957
1486,3,facebook,2,top,PH,Food Service,957
1487,4,fb lite,2,top,PH,Food Service,957
1488,5,you,2,top,PH,Food Service,957
1489,6,fb com,2,top,PH,Food Service,957
1490,7,"fb,com",1,top,PH,Food Service,957
1491,8,free,1,top,PH,Food Service,957
1492,9,free fb,1,top,PH,Food Service,957
1493,10,catering,1,top,PH,Food Service,957
1494,11,time,1,top,PH,Food Service,957
1495,12,fb.,1,top,PH,Food Service,957
1496,13,messenger,<1,top,PH,Food Service,957
1497,14,fb messenger,<1,top,PH,Food Service,957
1498,15,basic fb,<1,top,PH,Food Service,957
1499,16,compass,<1,top,PH,Food Service,957
1500,17,fb .com,<1,top,PH,Food Service,957
1501,18,fb. com,<1,top,PH,Food Service,957
1502,19,google,<1,top,PH,Food Service,957
1503,20,catering services,<1,top,PH,Food Service,957
1504,21,deal grocer,<1,top,PH,Food Service,957
1505,22,fb.com,<1,top,PH,Food Service,957
1506,23,download fb,<1,top,PH,Food Service,957
1507,24,free facebook,<1,top,PH,Food Service,957
1508,0,superm,"+2,900%",rising,PH,Food Service,957
1509,1,super m,"+2,350%",rising,PH,Food Service,957
1510,2,convenience store near me,"+1,750%",rising,PH,Food Service,957
1511,3,savemore near me,"+1,300%",rising,PH,Food Service,957
1512,4,mothers maiden name meaning,+800%,rising,PH,Food Service,957
1513,5,wildflour italian,+650%,rising,PH,Food Service,957
1514,6,glenn chong,+450%,rising,PH,Food Service,957
1515,7,compass star portal,+350%,rising,PH,Food Service,957
1516,8,nape meaning,+300%,rising,PH,Food Service,957
1517,9,ministop near me,+300%,rising,PH,Food Service,957
1518,10,fb lite,+250%,rising,PH,Food Service,957
1519,11,grocery near me,+250%,rising,PH,Food Service,957
1520,12,facebook lite,+250%,rising,PH,Food Service,957
1521,13,session groceries,+200%,rising,PH,Food Service,957
1522,14,compass star,+190%,rising,PH,Food Service,957
