,index,topic_title,topic_type,subject,related_topics,geo,keyword,category
2017,22,Code,Topic,23,top,PH,Shopping,18
2018,23,T-shirt,Clothing,21,top,PH,Shopping,18
2019,24,Gift,Money,19,top,PH,Shopping,18
2020,0,Light-on-dark color scheme,Topic,"+4,050%",rising,PH,Shopping,18
2021,1,Wiki,Topic,+170%,rising,PH,Shopping,18
2022,2,Xiaomi,Consumer electronics company,+70%,rising,PH,Shopping,18
2023,3,Mask,Topic,+60%,rising,PH,Shopping,18
2024,4,Roblox,Online game,+60%,rising,PH,Shopping,18
2025,5,Internet coupon,Topic,+60%,rising,PH,Shopping,18
2026,6,Adidas Yeezy,Shoe,+60%,rising,PH,Shopping,18
2027,7,Wireless,Topic,+50%,rising,PH,Shopping,18
2028,8,Belt,Clothing,+50%,rising,PH,Shopping,18
2029,9,Nike Air Max,Shoe,+40%,rising,PH,Shopping,18
2030,0,Machine,Topic,100,top,PH,Small Kitchen Appliances,1292
2031,1,Coffee,Drink,92,top,PH,Small Kitchen Appliances,1292
2032,2,Toaster,Topic,80,top,PH,Small Kitchen Appliances,1292
2033,3,Price,Topic,70,top,PH,Small Kitchen Appliances,1292
2034,4,Oven,Topic,68,top,PH,Small Kitchen Appliances,1292
2035,5,Espresso,Coffee,59,top,PH,Small Kitchen Appliances,1292
2036,6,Philippines,Country in Asia,56,top,PH,Small Kitchen Appliances,1292
2037,7,Coffeemaker,Topic,55,top,PH,Small Kitchen Appliances,1292
2038,8,Rice,Cereal grain,49,top,PH,Small Kitchen Appliances,1292
2039,9,Rice cooker,Cooking appliance,49,top,PH,Small Kitchen Appliances,1292
2040,10,Food,Food,48,top,PH,Small Kitchen Appliances,1292
2041,11,Nespresso,Coffee processing company,40,top,PH,Small Kitchen Appliances,1292
2042,12,Mixer,Topic,37,top,PH,Small Kitchen Appliances,1292
2043,13,Electricity,Topic,35,top,PH,Small Kitchen Appliances,1292
2044,14,Espresso machine,Topic,34,top,PH,Small Kitchen Appliances,1292
2045,15,Breville,Home appliance company,33,top,PH,Small Kitchen Appliances,1292
2046,16,Food processor,Topic,30,top,PH,Small Kitchen Appliances,1292
2047,17,How-to,Topic,22,top,PH,Small Kitchen Appliances,1292
2048,18,Blender,Topic,21,top,PH,Small Kitchen Appliances,1292
2049,19,Kettle,Topic,21,top,PH,Small Kitchen Appliances,1292
2050,20,De'Longhi,Topic,21,top,PH,Small Kitchen Appliances,1292
2051,21,Grinder,Topic,20,top,PH,Small Kitchen Appliances,1292
2052,22,Grilling,Topic,20,top,PH,Small Kitchen Appliances,1292
2053,23,Electric kettle,Topic,20,top,PH,Small Kitchen Appliances,1292
2054,0,Tea,Beverage,Breakout,rising,PH,Small Kitchen Appliances,1292
2055,1,Australia,Country in Oceania,Breakout,rising,PH,Small Kitchen Appliances,1292
2056,2,Steaming,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2057,3,Petromax,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2058,4,Health,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2059,5,Cebu City,City in the Philippines,Breakout,rising,PH,Small Kitchen Appliances,1292
2060,6,Hotel,Building function,Breakout,rising,PH,Small Kitchen Appliances,1292
2061,7,Quotation,Literary genre,Breakout,rising,PH,Small Kitchen Appliances,1292
2062,8,Dolce Gusto,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2063,9,Dualit,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2064,10,Nike Air VaporMax,Shoe,Breakout,rising,PH,Small Kitchen Appliances,1292
2065,11,Color,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2066,12,Red,Color,Breakout,rising,PH,Small Kitchen Appliances,1292
2067,13,Female,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2068,14,Vending,Topic,Breakout,rising,PH,Small Kitchen Appliances,1292
2069,15,Contact number,Topic,"+4,800%",rising,PH,Small Kitchen Appliances,1292
2070,16,Citrus,Plants,+500%,rising,PH,Small Kitchen Appliances,1292
2071,17,Toast,Dish,+450%,rising,PH,Small Kitchen Appliances,1292
2072,18,Egg,Food,+350%,rising,PH,Small Kitchen Appliances,1292
2073,19,Car,Transportation mode,+300%,rising,PH,Small Kitchen Appliances,1292
2074,20,Film,Topic,+300%,rising,PH,Small Kitchen Appliances,1292
2075,21,Krups,Household appliances company,+300%,rising,PH,Small Kitchen Appliances,1292
2076,22,Menu,Topic,+300%,rising,PH,Small Kitchen Appliances,1292
2077,23,Steam,Topic,+250%,rising,PH,Small Kitchen Appliances,1292
2078,24,Integrated fully automatic coffee machines,Topic,+250%,rising,PH,Small Kitchen Appliances,1292
2079,0,Massage,Topic,100,top,PH,Spas & Beauty Services,145
2080,1,Spa,Topic,54,top,PH,Spas & Beauty Services,145
2081,2,Therapy,Topic,16,top,PH,Spas & Beauty Services,145
2082,3,Nuat Thai Foot & Body Massage,Topic,16,top,PH,Spas & Beauty Services,145
2083,4,Manila,Capital of the Philippines,9,top,PH,Spas & Beauty Services,145
2084,5,City,Topic,9,top,PH,Spas & Beauty Services,145
2085,6,Makati,City in the Philippines,9,top,PH,Spas & Beauty Services,145
2086,7,Reflexology,Topic,8,top,PH,Spas & Beauty Services,145
2087,8,Resort,Topic,8,top,PH,Spas & Beauty Services,145
2088,9,Cebu City,City in the Philippines,6,top,PH,Spas & Beauty Services,145
2089,10,Price,Topic,6,top,PH,Spas & Beauty Services,145
2090,11,Japanese Language,Spoken language,6,top,PH,Spas & Beauty Services,145
2091,12,Philippines,Country in Asia,6,top,PH,Spas & Beauty Services,145
2092,13,Hotel,Building function,6,top,PH,Spas & Beauty Services,145
2093,14,Japan,Country in East Asia,6,top,PH,Spas & Beauty Services,145
2094,15,Erotic massage,Topic,6,top,PH,Spas & Beauty Services,145
2095,16,Japanese people,Ethnic group,5,top,PH,Spas & Beauty Services,145
2096,17,Quezon City,City in the Philippines,5,top,PH,Spas & Beauty Services,145
2097,18,Day spa,Topic,5,top,PH,Spas & Beauty Services,145
2098,19,Scandal,Topic,5,top,PH,Spas & Beauty Services,145
2099,20,Pasay,City in the Philippines,5,top,PH,Spas & Beauty Services,145
2100,21,Ace Water Spa,"Spa in Pasig, Philippines",4,top,PH,Spas & Beauty Services,145
2101,22,Definition,Topic,4,top,PH,Spas & Beauty Services,145
2102,23,Meaning,Topic,4,top,PH,Spas & Beauty Services,145
2103,0,Indoor tanning,Topic,Breakout,rising,PH,Spas & Beauty Services,145
2104,1,Virtual private cloud,Topic,Breakout,rising,PH,Spas & Beauty Services,145
2105,2,Electronic cigarette,Topic,+500%,rising,PH,Spas & Beauty Services,145
2106,3,Massage table,Topic,+350%,rising,PH,Spas & Beauty Services,145
2107,4,Chiropractic,Field of study,+250%,rising,PH,Spas & Beauty Services,145
2108,5,Diamond,Topic,+200%,rising,PH,Spas & Beauty Services,145
2109,6,Retreat,Spiritual,+180%,rising,PH,Spas & Beauty Services,145
2110,7,Scandal,Topic,+170%,rising,PH,Spas & Beauty Services,145
2111,8,Tulum,Municipality in Mexico,+170%,rising,PH,Spas & Beauty Services,145
2112,9,Osaka,City in Japan,+160%,rising,PH,Spas & Beauty Services,145
2113,10,Manual lymphatic drainage,Topic,+160%,rising,PH,Spas & Beauty Services,145
2114,11,Shower,Topic,+140%,rising,PH,Spas & Beauty Services,145
2115,12,Sun tanning,Topic,+130%,rising,PH,Spas & Beauty Services,145
2116,13,Dumaguete,"City in Negros, Philippines",+130%,rising,PH,Spas & Beauty Services,145
2117,14,Snob,Topic,+120%,rising,PH,Spas & Beauty Services,145
2118,15,Aromatherapy,Topic,+110%,rising,PH,Spas & Beauty Services,145
2119,16,Blue Water Day Spa,"Spa in San Juan, Metro Manila, Philippines",+100%,rising,PH,Spas & Beauty Services,145
2120,17,Life Coach,Profession,+100%,rising,PH,Spas & Beauty Services,145
2121,18,Takayama,City in Japan,+80%,rising,PH,Spas & Beauty Services,145
2122,19,Shirakawa-go,"Tourist attraction in Shirakawa, Japan",+80%,rising,PH,Spas & Beauty Services,145
2123,20,Tone,Literature,+80%,rising,PH,Spas & Beauty Services,145
2124,21,School,Topic,+80%,rising,PH,Spas & Beauty Services,145
2125,22,Bacolod,City in the Philippines,+80%,rising,PH,Spas & Beauty Services,145
2126,23,Training,Topic,+70%,rising,PH,Spas & Beauty Services,145
2127,24,Eroticism,Topic,+70%,rising,PH,Spas & Beauty Services,145
2128,0,Game,Topic,100,top,PH,Video Game Retailers,1146
2129,1,Video game,Topic,91,top,PH,Video Game Retailers,1146
2130,2,Delinquent,Topic,80,top,PH,Video Game Retailers,1146
2131,3,Definition,Topic,57,top,PH,Video Game Retailers,1146
2132,4,Video game console,Topic,50,top,PH,Video Game Retailers,1146
2133,5,Meaning,Topic,47,top,PH,Video Game Retailers,1146
2134,6,Microbiological culture,Topic,43,top,PH,Video Game Retailers,1146
2135,7,Bacteria,Topic,43,top,PH,Video Game Retailers,1146
2136,8,Tagalog language,Spoken language,40,top,PH,Video Game Retailers,1146
2137,9,Shyness,Topic,37,top,PH,Video Game Retailers,1146
2138,10,Video,File format,37,top,PH,Video Game Retailers,1146
2139,11,Fedora,Topic,30,top,PH,Video Game Retailers,1146
2140,12,Revenge,Topic,27,top,PH,Video Game Retailers,1146
2141,13,Time,Dimension,27,top,PH,Video Game Retailers,1146
2142,14,Blood,Body fluid,23,top,PH,Video Game Retailers,1146
2143,15,GameStop,Electronics retail company,23,top,PH,Video Game Retailers,1146
2144,16,Xbox,Topic,20,top,PH,Video Game Retailers,1146
2145,17,Google,Technology company,17,top,PH,Video Game Retailers,1146
2146,18,EB Games Australia,Company,17,top,PH,Video Game Retailers,1146
2147,19,Urine,Body water,17,top,PH,Video Game Retailers,1146
2148,20,Philippines,Country in Asia,17,top,PH,Video Game Retailers,1146
2149,21,Culture,Topic,14,top,PH,Video Game Retailers,1146
2150,22,Blood culture,Medical test,13,top,PH,Video Game Retailers,1146
2151,23,Google Search,Topic,13,top,PH,Video Game Retailers,1146
2152,0,Nintendo Switch,Video game console,Breakout,rising,PH,Video Game Retailers,1146
2153,1,Netflix,Production company,Breakout,rising,PH,Video Game Retailers,1146
2154,2,Urine Culture,Topic,Breakout,rising,PH,Video Game Retailers,1146
2155,3,Big Time,Song by Electro Kingdom and Hardage,Breakout,rising,PH,Video Game Retailers,1146
2156,4,Big Time,Song by Randy Newman,Breakout,rising,PH,Video Game Retailers,1146
2157,5,Sony PlayStation,Product line,Breakout,rising,PH,Video Game Retailers,1146
2158,6,Philippine Basketball Association,League,Breakout,rising,PH,Video Game Retailers,1146
2159,7,Trade,Topic,Breakout,rising,PH,Video Game Retailers,1146
2160,8,The Croods,2013 film,Breakout,rising,PH,Video Game Retailers,1146
2161,9,Result,Topic,Breakout,rising,PH,Video Game Retailers,1146
2162,10,PlayStation 4,Video game console,Breakout,rising,PH,Video Game Retailers,1146
2163,11,Samsung Group,Multinational conglomerate company,Breakout,rising,PH,Video Game Retailers,1146
2164,12,Song,Composition type,Breakout,rising,PH,Video Game Retailers,1146
2165,13,NBA,League,Breakout,rising,PH,Video Game Retailers,1146
2166,14,The Croods 2,2020 film,Breakout,rising,PH,Video Game Retailers,1146
2167,15,Reddit,Website,Breakout,rising,PH,Video Game Retailers,1146
2168,16,Big Time,Song by Peter Gabriel,+180%,rising,PH,Video Game Retailers,1146
2169,17,Xbox,Topic,+90%,rising,PH,Video Game Retailers,1146
2170,18,Blood culture,Medical test,+90%,rising,PH,Video Game Retailers,1146
2171,19,Revenge,Topic,+90%,rising,PH,Video Game Retailers,1146
2172,20,Nintendo,Consumer electronics company,+90%,rising,PH,Video Game Retailers,1146
2173,21,Xbox One,Video game console,+90%,rising,PH,Video Game Retailers,1146
2174,22,.ph,Top-level domain,+90%,rising,PH,Video Game Retailers,1146
2175,23,Quotation,Literary genre,+90%,rising,PH,Video Game Retailers,1146
2176,0,Clothing,Topic,100,top,PH,Women's Clothing,997
2177,1,Dress,Garment,87,top,PH,Women's Clothing,997
2178,2,Woman,Topic,40,top,PH,Women's Clothing,997
2179,3,Skirt,Dress,24,top,PH,Women's Clothing,997
2180,4,Formal wear,Topic,18,top,PH,Women's Clothing,997
2181,5,Man,Topic,15,top,PH,Women's Clothing,997
2182,6,Casual wear,Topic,13,top,PH,Women's Clothing,997
2183,7,Top,Clothing,12,top,PH,Women's Clothing,997
2184,8,Female,Topic,12,top,PH,Women's Clothing,997
2185,9,Cocktail,Drink,12,top,PH,Women's Clothing,997
2186,10,Smart casual,Dress,12,top,PH,Women's Clothing,997
2187,11,Cocktail dress,Dress,11,top,PH,Women's Clothing,997
2188,12,Semi-formal wear,Topic,11,top,PH,Women's Clothing,997
2189,13,Business,Organization type,8,top,PH,Women's Clothing,997
2190,14,Sweater,Clothing,8,top,PH,Women's Clothing,997
2191,15,Bohemianism,Topic,7,top,PH,Women's Clothing,997
2192,16,Black,Color,6,top,PH,Women's Clothing,997
2193,17,Forever 21,Clothing company,5,top,PH,Women's Clothing,997
2194,18,Leggings,Garment,5,top,PH,Women's Clothing,997
2195,19,Philippines,Country in Asia,5,top,PH,Women's Clothing,997
2196,20,Wedding,Topic,5,top,PH,Women's Clothing,997
2197,21,Sleeve,Topic,5,top,PH,Women's Clothing,997
2198,22,Shirt,Garment,5,top,PH,Women's Clothing,997
2199,23,Gown,Garment,5,top,PH,Women's Clothing,997
2200,24,Informal wear,Dress,5,top,PH,Women's Clothing,997
2201,0,Light-on-dark color scheme,Topic,"+1,800%",rising,PH,Women's Clothing,997
2202,1,puff sleeve,Topic,+700%,rising,PH,Women's Clothing,997
2203,2,Kaftan,Topic,+500%,rising,PH,Women's Clothing,997
2204,3,Tartan,Cloth,+450%,rising,PH,Women's Clothing,997
2205,4,Desktop computer,Topic,+450%,rising,PH,Women's Clothing,997
2206,5,Tagalog language,Spoken language,+250%,rising,PH,Women's Clothing,997
2207,6,Designer,Topic,+250%,rising,PH,Women's Clothing,997
2208,7,Facebook Messenger,Topic,+250%,rising,PH,Women's Clothing,997
2209,8,Mobile app,Topic,+250%,rising,PH,Women's Clothing,997
2210,9,Pornhub,Website,+250%,rising,PH,Women's Clothing,997
2211,10,Minecraft,Topic,+200%,rising,PH,Women's Clothing,997
2212,11,Lehenga,Topic,+180%,rising,PH,Women's Clothing,997
2213,12,Do it yourself,Topic,+180%,rising,PH,Women's Clothing,997
2214,13,Linen,Fiber,+180%,rising,PH,Women's Clothing,997
2215,14,Chinese language,Spoken language,+170%,rising,PH,Women's Clothing,997
2216,15,Bridesmaid,Topic,+170%,rising,PH,Women's Clothing,997
2217,16,United States,Country in North America,+150%,rising,PH,Women's Clothing,997
2218,17,Clothes shop,Topic,+150%,rising,PH,Women's Clothing,997
2219,18,Dream,Topic,+140%,rising,PH,Women's Clothing,997
2220,19,Zara,Apparel company,+130%,rising,PH,Women's Clothing,997
2221,20,Stylish,Web browser extension,+120%,rising,PH,Women's Clothing,997
2222,21,Night,Topic,+120%,rising,PH,Women's Clothing,997
2223,22,Blackpink,Girl group,+110%,rising,PH,Women's Clothing,997
2224,23,Cotton,Topic,+110%,rising,PH,Women's Clothing,997
2225,24,Tunic,Garment,+110%,rising,PH,Women's Clothing,997
